Time FPS FVS FVT FDS SHD SB PIN WHB WHT BFS BFF BG BML BMS ZL BD MA SG BC ZG PL PS ZM ZS PB BB BO DL DR DC DIN RelFPS RelFVS RelFVT RelFDS RelSHD RelSB RelPIN RelWHB RelWHT RelBFS RelBFF RelBG RelBML RelBMS RelZL RelBD RelMA RelSG RelBC RelZG RelPL RelPS RelZM RelZS RelPB RelBB RelBO RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
3.000000e+01 1356.015547 464488.994362 4634.976082 48233.959795 151560.893712 87.263295 536.192052 1384.896738 757.326196 1221.748979 12213.713894 2399.678154 2457.557240 19557.200113 1017874.366940 103051.564254 244700.925993 2446.747680 1245725.268370 4258184.607352 5130562.880638 61210064.021354 741175.185370 42742147.611421 22243233.009440 2090667.933382 2077792.268364 10658041.951297 41681172.152609 0.000000 4306674493.745957 1.011919 0.950341 0.785912 1.002268 0.993510 1.032002 1.000072 1.013877 1.001508 0.998469 0.998161 0.980564 1.004214 0.998940 1.125325 0.991882 0.999904 0.999797 0.999186 1.136571 1.687279 1.082072 1.131275 1.140218 59.370426 1.006145 0.999948 1.025848 1.002964 1.000000 2.029271 0.000053 0.000000 21.600000 1884743585.093445 2.073274 0.060847
3.100000e+01 1356.550773 464235.651510 4634.615424 48237.499763 151527.976908 87.263296 536.192876 1384.896738 757.363774 1221.686135 12212.947648 2398.132665 2457.914994 19556.481176 1017795.038268 103024.074398 244700.143697 2446.730727 1245691.919249 4258270.280970 5129751.891617 61193900.295404 741201.229042 42747871.050203 22316823.313062 2091230.259188 2077788.753581 10665744.966540 41685242.458973 0.000000 4306735223.494094 1.012318 0.949823 0.785851 1.002341 0.993295 1.032002 1.000074 1.013877 1.001558 0.998418 0.998098 0.979932 1.004360 0.998903 1.125237 0.991618 0.999901 0.999790 0.999160 1.136594 1.687012 1.081786 1.131315 1.140370 59.566849 1.006416 0.999947 1.026589 1.003062 1.000000 2.029299 0.000053 0.000000 21.600000 1884711143.551339 2.034852 0.060847
3.200000e+01 1357.085918 463993.219353 4634.254939 48241.037048 151495.083282 87.263297 536.193698 1384.896738 757.401345 1221.623312 12212.181593 2396.590153 2458.272780 19555.761972 1017715.780300 102996.599820 244699.361914 2446.713752 1245658.571382 4258355.919603 5128940.100372 61177729.508173 741227.253675 42753586.042142 22385104.486490 2091800.749279 2077785.239372 10673419.017959 41689309.278650 0.000000 4306795361.766225 1.012717 0.949327 0.785790 1.002415 0.993079 1.032002 1.000075 1.013877 1.001608 0.998367 0.998035 0.979302 1.004507 0.998867 1.125149 0.991353 0.999898 0.999783 0.999133 1.136617 1.686745 1.081501 1.131354 1.140523 59.749102 1.006690 0.999945 1.027328 1.003160 1.000000 2.029327 0.000053 0.000000 21.600000 1884678710.212110 1.996436 0.060846
3.300000e+01 1357.620208 463753.098466 4633.894549 48244.540037 151462.001584 87.263298 536.194329 1384.896738 757.438633 1221.559973 12211.404376 2395.047817 2458.637288 19555.030132 1017636.821119 102969.085088 244698.572239 2446.696597 1245625.158869 4258443.535709 5128127.552673 61161328.811231 741254.494217 42759410.739913 22448600.999443 2092380.350126 2077781.718775 10681063.506140 41693373.078648 0.000000 4306855493.568752 1.013116 0.948835 0.785729 1.002488 0.992862 1.032003 1.000076 1.013877 1.001657 0.998315 0.997972 0.978671 1.004656 0.998829 1.125062 0.991088 0.999894 0.999776 0.999106 1.136641 1.686478 1.081211 1.131396 1.140678 59.918583 1.006969 0.999943 1.028064 1.003258 1.000000 2.029356 0.000053 0.000000 21.600000 1884646283.771214 1.958081 0.060846
3.400000e+01 1358.154414 463523.188401 4633.534333 48248.040427 151428.943421 87.263299 536.194958 1384.896738 757.475914 1221.496655 12210.627348 2393.508459 2459.001831 19554.298019 1017557.931781 102941.585558 244697.783085 2446.679421 1245591.747206 4258531.114809 5127314.457895 61145013.205029 741281.714628 42765226.284736 22507757.810386 2092967.970435 2077778.199447 10688680.932745 41697433.427255 0.000000 4306915045.245811 1.013515 0.948365 0.785667 1.002560 0.992645 1.032003 1.000078 1.013877 1.001706 0.998263 0.997908 0.978042 1.004805 0.998792 1.124975 0.990824 0.999891 0.999769 0.999079 1.136664 1.686211 1.080922 1.131437 1.140833 60.076481 1.007252 0.999942 1.028797 1.003355 1.000000 2.029384 0.000053 0.000000 21.600000 1884613862.148179 1.919733 0.060846
3.500000e+01 1358.688533 463302.857916 4633.174289 48251.538135 151395.908757 87.263300 536.195585 1384.896738 757.513190 1221.433358 12209.850504 2391.972073 2459.366408 19553.565633 1017479.111431 102914.101247 244696.994452 2446.662224 1245558.336573 4258618.656724 5126500.454248 61128693.542586 741308.915105 42771032.554350 22562973.925597 2093563.529082 2077774.681088 10696272.156806 41701490.351729 0.000000 4306974125.794652 1.013913 0.947914 0.785606 1.002633 0.992429 1.032003 1.000079 1.013877 1.001755 0.998211 0.997845 0.977415 1.004954 0.998754 1.124888 0.990559 0.999888 0.999762 0.999053 1.136687 1.685943 1.080634 1.131479 1.140988 60.223861 1.007538 0.999940 1.029527 1.003453 1.000000 2.029412 0.000053 0.000000 21.600000 1884581448.663507 1.881390 0.060846
3.600000e+01 1359.222564 463091.528146 4632.814418 48255.033176 151362.897554 87.263301 536.196210 1384.896738 757.550459 1221.370082 12209.073841 2390.438651 2459.731018 19552.832975 1017400.359376 102886.632179 244696.206339 2446.645006 1245524.927187 4258706.162220 5125685.569916 61112362.627449 741336.095938 42776829.451104 22614600.409880 2094166.948014 2077771.163327 10703837.967718 41705543.884375 0.000000 4307032777.593577 1.014312 0.947482 0.785545 1.002706 0.992212 1.032003 1.000080 1.013877 1.001805 0.998160 0.997782 0.976788 1.005102 0.998717 1.124801 0.990295 0.999885 0.999755 0.999026 1.136711 1.685675 1.080345 1.131520 1.141143 60.361660 1.007829 0.999938 1.030256 1.003551 1.000000 2.029439 0.000053 0.000000 21.600000 1884549043.425638 1.843054 0.060846
3.700000e+01 1359.756503 462888.667197 4632.454720 48258.525765 151329.909775 87.263302 536.196832 1384.896738 757.587723 1221.306827 12208.297357 2388.908188 2460.095663 19552.100045 1017321.674890 102859.178267 244695.418745 2446.627766 1245491.518754 4258793.631159 5124869.832517 61096020.241234 741363.257339 42782616.885054 22662947.394965 2094778.155273 2077767.646655 10711379.089270 41709594.056710 0.000000 4307091032.135330 1.014710 0.947067 0.785484 1.002778 0.991996 1.032003 1.000081 1.013877 1.001854 0.998108 0.997718 0.976163 1.005251 0.998680 1.124714 0.990030 0.999882 0.999748 0.998999 1.136734 1.685407 1.080056 1.131562 1.141297 60.490705 1.008123 0.999937 1.030982 1.003648 1.000000 2.029467 0.000053 0.000000 21.600000 1884516646.196312 1.804725 0.060845
3.800000e+01 1360.290349 462693.785406 4632.095195 48262.015854 151296.945383 87.263303 536.197453 1384.896738 757.624981 1221.243591 12207.521049 2387.380677 2460.460341 19551.366844 1017243.057208 102831.739597 244694.631668 2446.610505 1245458.111751 4258881.062500 5124053.267623 61079667.234635 741390.399439 42788394.772738 22708289.893695 2095397.076748 2077764.130264 10718896.195995 41713640.901955 0.000000 4307149738.593863 1.015109 0.946668 0.785423 1.002851 0.991780 1.032003 1.000082 1.013877 1.001903 0.998056 0.997655 0.975538 1.005401 0.998642 1.124627 0.989766 0.999878 0.999741 0.998972 1.136757 1.685138 1.079767 1.131603 1.141451 60.611731 1.008421 0.999935 1.031705 1.003745 1.000000 2.029494 0.000053 0.000000 21.600000 1884484257.138249 1.766402 0.060845
3.900000e+01 1360.824101 462506.431165 4631.735843 48265.503244 151264.004339 87.263304 536.198071 1384.896738 757.662232 1221.180375 12206.744913 2385.856113 2460.825052 19550.633371 1017164.505710 102804.315991 244693.845108 2446.593222 1245424.705465 4258968.456180 5123236.020813 61063341.196251 741417.522489 42794163.058183 22750872.629416 2096023.637845 2077760.615366 10726389.922455 41717684.454242 0.000000 4307209975.822021 1.015507 0.946285 0.785363 1.002923 0.991564 1.032003 1.000083 1.013877 1.001953 0.998005 0.997591 0.974916 1.005550 0.998605 1.124540 0.989502 0.999875 0.999734 0.998945 1.136781 1.684869 1.079478 1.131645 1.141605 60.725390 1.008722 0.999933 1.032426 1.003843 1.000000 2.029523 0.000053 0.000000 21.600000 1884451876.111821 1.728086 0.060845
4.000000e+01 1361.357208 462308.490674 4630.725602 48268.950748 151230.970006 87.263305 536.198454 1384.896738 757.699231 1221.116810 12205.961163 2384.332369 2461.194389 19549.891116 1017085.992317 102776.909122 244693.054295 2446.575833 1245391.301996 4259056.584357 5122418.620404 61047086.192109 741445.979812 42799863.587071 22790849.033177 2096657.590359 2077757.101224 10733861.325234 41721725.343713 0.000000 4307272152.437506 1.015905 0.945880 0.785191 1.002995 0.991348 1.032003 1.000084 1.013877 1.002002 0.997953 0.997527 0.974293 1.005700 0.998567 1.124453 0.989239 0.999872 0.999727 0.998919 1.136804 1.684600 1.079191 1.131688 1.141757 60.832093 1.009028 0.999932 1.033145 1.003940 1.000000 2.029552 0.000053 0.000000 21.600000 1884419514.274782 1.689816 0.060845
4.100000e+01 1361.889368 437336.609323 4648.645237 48272.418651 151197.959182 87.263305 536.198117 1384.896738 757.723262 1221.053265 12205.177582 2382.811568 2461.563760 19549.148585 1017006.742793 102749.517378 244692.264004 2446.558423 1245357.899658 4259144.662759 5121673.132191 61039786.473180 741474.390774 42805554.647310 22828516.890363 2097299.022351 2077753.587873 10741310.518456 41725763.001916 0.000000 4307356949.071293 1.016302 0.894787 0.788230 1.003067 0.991131 1.032003 1.000083 1.013877 1.002033 0.997901 0.997463 0.973671 1.005851 0.998529 1.124366 0.988975 0.999869 0.999720 0.998892 1.136828 1.684355 1.079062 1.131731 1.141909 60.932634 1.009336 0.999930 1.033862 1.004037 1.000000 2.029592 0.000053 0.000000 21.600000 1884387193.551427 1.651614 0.060845
4.200000e+01 1362.420250 441522.880337 4666.574501 48275.879573 151164.971832 87.263305 536.197896 1384.896738 757.749582 1220.989738 12204.394169 2381.293703 2461.933167 19548.405778 1016926.530211 102722.140760 244691.474234 2446.540992 1245324.498547 4259232.694296 5120949.747731 61033350.424676 741502.749758 42811236.513374 22864040.909149 2097947.858020 2077750.075146 10748738.028232 41729797.467154 0.000000 4307424137.730308 1.016698 0.903353 0.791270 1.003139 0.990915 1.032003 1.000083 1.013877 1.002068 0.997849 0.997399 0.973051 1.006002 0.998491 1.124277 0.988711 0.999865 0.999713 0.998865 1.136851 1.684117 1.078948 1.131775 1.142061 61.027453 1.009648 0.999928 1.034577 1.004134 1.000000 2.029624 0.000053 0.000000 21.600000 1884354880.862426 1.613504 0.060844
4.300000e+01 1362.949813 453491.245280 4684.513799 48279.327831 151132.007916 87.263306 536.197806 1384.896738 757.778248 1220.926229 12203.610921 2379.778769 2462.302608 19547.662696 1016844.150770 102694.779192 244690.684983 2446.523539 1245291.098396 4259320.665095 5120169.451957 61021604.575719 741531.004678 42816908.803890 22897560.817083 2098604.021846 2077746.563496 10756144.353223 41733828.780010 0.000000 4307493355.069551 1.017093 0.927840 0.794312 1.003211 0.990699 1.032003 1.000083 1.013877 1.002106 0.997797 0.997335 0.972432 1.006153 0.998453 1.124186 0.988448 0.999862 0.999706 0.998838 1.136875 1.683861 1.078741 1.131818 1.142212 61.116922 1.009964 0.999926 1.035290 1.004231 1.000000 2.029656 0.000053 0.000000 21.600000 1884322576.104767 1.575489 0.060844
4.400000e+01 1363.477978 469068.875592 4702.463241 48282.761683 151099.067397 87.263306 536.197849 1384.896738 757.809275 1220.862739 12202.827836 2378.266758 2462.672084 19546.919339 1016759.288763 102667.432623 244689.896252 2446.506067 1245257.699058 4259408.570717 5119371.140159 61008219.326189 741559.141513 42822571.394157 22929214.705825 2099267.437639 2077743.053172 10763529.967039 41737856.982461 0.000000 4307563557.106279 1.017487 0.959711 0.797355 1.003282 0.990483 1.032003 1.000083 1.013877 1.002147 0.997745 0.997271 0.971814 1.006304 0.998415 1.124092 0.988185 0.999859 0.999698 0.998811 1.136898 1.683598 1.078504 1.131861 1.142363 61.201411 1.010284 0.999925 1.036001 1.004328 1.000000 2.029689 0.000053 0.000000 21.600000 1884290279.505739 1.537574 0.060844
4.500000e+01 1364.004714 486680.054901 4720.422886 48286.180591 151066.150239 87.263307 536.198027 1384.896738 757.842669 1220.799267 12202.044911 2376.757666 2463.041594 19546.175707 1016671.802293 102640.101221 244689.108038 2446.488574 1245224.301387 4259496.407069 5118563.878621 60994087.684310 741587.153734 42828224.214164 22959129.968098 2099938.026868 2077739.542726 10770895.320514 41741882.118055 0.000000 4307634843.916117 1.017880 0.995744 0.800400 1.003353 0.990267 1.032003 1.000083 1.013877 1.002191 0.997693 0.997207 0.971198 1.006455 0.998377 1.123995 0.987922 0.999856 0.999691 0.998785 1.136922 1.683333 1.078254 1.131904 1.142514 61.281259 1.010606 0.999923 1.036710 1.004425 1.000000 2.029723 0.000053 0.000000 21.600000 1884257990.929903 1.499761 0.060844
4.600000e+01 1364.530000 505569.924310 4738.392765 48289.584028 151033.256403 87.263309 536.198341 1384.896738 757.878430 1220.735812 12201.262145 2375.251487 2463.411139 19545.431801 1016581.615672 102612.784778 244688.320341 2446.471060 1245190.904517 4259584.173079 5117750.962617 60979552.001999 741615.037809 42833867.223758 22987422.500239 2100615.712843 2077736.033620 10778240.845725 41745904.230201 0.000000 4307707349.854918 1.018272 1.034392 0.803447 1.003424 0.990052 1.032003 1.000084 1.013877 1.002238 0.997641 0.997143 0.970582 1.006606 0.998339 1.123896 0.987659 0.999853 0.999684 0.998758 1.136945 1.683065 1.077997 1.131946 1.142665 61.356776 1.010932 0.999921 1.037417 1.004522 1.000000 2.029757 0.000053 0.000000 21.600000 1884225710.314948 1.462053 0.060844
4.700000e+01 1365.053217 525246.353271 4756.372240 48292.938253 151000.253814 87.263310 536.198563 1384.896738 757.916337 1220.671972 12200.471015 2373.745951 2463.785755 19544.678266 1016489.014962 102585.482477 244687.527848 2446.453427 1245157.507220 4259673.896716 5116934.151456 60964557.538634 741643.774940 42839640.739334 23014129.119389 2101300.245605 2077732.525519 10785567.435792 41749924.014938 0.000000 4307781606.615264 1.018663 1.074650 0.806496 1.003493 0.989835 1.032003 1.000084 1.013877 1.002289 0.997589 0.997078 0.969967 1.006759 0.998300 1.123793 0.987396 0.999849 0.999677 0.998731 1.136969 1.682797 1.077732 1.131990 1.142819 61.428060 1.011262 0.999920 1.038122 1.004619 1.000000 2.029792 0.000053 0.000000 21.600000 1884193449.233016 1.424493 0.060843
4.800000e+01 1365.574962 545565.628724 4774.361993 48296.276411 150967.274740 87.263311 536.198922 1384.896738 757.956611 1220.608149 12199.680043 2372.243324 2464.160408 19543.924451 1016393.648236 102558.195240 244686.735877 2446.435774 1245124.111304 4259763.547446 5116114.355795 60949514.916411 741672.380006 42845404.081630 23039417.294696 2101991.687643 2077729.017782 10792875.058969 41753940.863924 0.000000 4307857128.537187 1.019052 1.116223 0.809546 1.003563 0.989619 1.032003 1.000085 1.013877 1.002342 0.997537 0.997014 0.969353 1.006912 0.998262 1.123688 0.987133 0.999846 0.999670 0.998704 1.136993 1.682527 1.077466 1.132034 1.142972 61.495558 1.011595 0.999918 1.038826 1.004715 1.000000 2.029828 0.000053 0.000000 21.600000 1884161230.668338 1.387039 0.060843
4.900000e+01 1366.095224 566357.683403 4792.362038 48299.598280 150934.319144 87.263313 536.199418 1384.896738 757.999251 1220.544343 12198.889225 2370.743601 2464.535097 19543.170357 1016295.499020 102530.922981 244685.944428 2446.418101 1245090.716453 4259853.125054 5115291.943680 60934395.493301 741700.851993 42851157.227064 23063375.996149 2102689.960341 2077725.510944 10800164.095604 41757954.822277 0.000000 4307934048.107431 1.019441 1.158764 0.812599 1.003632 0.989403 1.032003 1.000086 1.013877 1.002398 0.997485 0.996949 0.968740 1.007066 0.998223 1.123579 0.986871 0.999843 0.999663 0.998677 1.137017 1.682257 1.077199 1.132077 1.143126 61.559507 1.011931 0.999916 1.039527 1.004812 1.000000 2.029864 0.000053 0.000000 21.600000 1884129020.010441 1.349691 0.060843
5.000000e+01 1366.613993 587508.936492 4810.372388 48302.903724 150901.386987 87.263315 536.200050 1384.896738 758.044256 1220.480554 12198.098560 2369.246775 2464.909822 19542.415984 1016194.558082 102503.665689 244685.153499 2446.400408 1245057.322701 4259942.626681 5114467.370523 60919240.378822 741729.190322 42856900.212405 23086088.808876 2103394.984193 2077722.004944 10807434.911536 41761965.935494 0.000000 4308012397.338284 1.019828 1.202039 0.815652 1.003700 0.989187 1.032003 1.000087 1.013877 1.002458 0.997433 0.996885 0.968129 1.007219 0.998185 1.123468 0.986609 0.999840 0.999655 0.998651 1.137041 1.681986 1.076931 1.132120 1.143279 61.620131 1.012270 0.999915 1.040227 1.004908 1.000000 2.029901 0.000053 0.000000 21.600000 1884096817.324468 1.312451 0.060843
5.100000e+01 1367.131261 608940.352748 4828.393055 48306.192655 150868.478232 87.263318 536.200820 1384.896738 758.091624 1220.416781 12197.308047 2367.752841 2465.284585 19541.661333 1016090.821635 102476.423422 244684.363090 2446.382695 1245023.930388 4260032.052271 5113641.147893 60904092.610819 741757.394707 42862633.063535 23107631.448353 2104106.678948 2077718.499204 10814687.859237 41765974.249346 0.000000 4308092183.486795 1.020214 1.245887 0.818708 1.003769 0.988971 1.032003 1.000089 1.013877 1.002520 0.997381 0.996820 0.967518 1.007372 0.998146 1.123353 0.986346 0.999836 0.999648 0.998624 1.137065 1.681714 1.076663 1.132163 1.143432 61.677631 1.012612 0.999913 1.040925 1.005005 1.000000 2.029939 0.000053 0.000000 21.600000 1884064622.627978 1.275318 0.060843
5.200000e+01 1367.647021 630595.079505 4846.424048 48309.464635 150835.592842 87.263320 536.201726 1384.896738 758.141354 1220.353024 12196.517683 2366.261793 2465.659383 19540.906404 1015984.289889 102449.196050 244683.573200 2446.364963 1244990.538985 4260121.404534 5112813.273632 60888950.669124 741785.464942 42868355.802710 23128071.810935 2104824.966006 2077714.994626 10821923.278742 41769979.808959 0.000000 4308173441.399086 1.020599 1.290193 0.821765 1.003837 0.988756 1.032003 1.000090 1.013877 1.002586 0.997328 0.996755 0.966909 1.007525 0.998108 1.123235 0.986084 0.999833 0.999641 0.998597 1.137088 1.681442 1.076396 1.132206 1.143585 61.732190 1.012958 0.999911 1.041622 1.005101 1.000000 2.029977 0.000053 0.000000 21.600000 1884032435.741437 1.238294 0.060842
5.300000e+01 1368.161264 652431.082580 4864.465376 48312.719816 150802.730779 87.263323 536.202770 1384.896738 758.193443 1220.289283 12195.727468 2364.773624 2466.034219 19540.151197 1015874.965565 102421.983504 244682.783827 2446.347211 1244957.148275 4260210.683490 5111983.643300 60873809.769003 741813.401420 42874068.518813 23147476.521775 2105549.766066 2077711.491568 10829141.498691 41773982.659632 0.000000 4308256205.897758 1.020982 1.334869 0.824824 1.003904 0.988540 1.032003 1.000092 1.013877 1.002655 0.997276 0.996691 0.966301 1.007678 0.998069 1.123114 0.985822 0.999830 0.999634 0.998570 1.137112 1.681169 1.076128 1.132249 1.143737 61.783984 1.013307 0.999910 1.042316 1.005197 1.000000 2.030016 0.000053 0.000000 21.600000 1884000256.893646 1.201378 0.060842
5.400000e+01 1368.673014 674377.246072 4882.516365 48315.949793 150770.042783 87.263325 536.203526 1384.896738 758.247546 1220.225539 12194.936930 2363.286819 2466.409333 19539.395261 1015763.059482 102394.831577 244682.000514 2446.329586 1244923.813890 4260303.321683 5111152.767130 60858239.198193 741842.313887 42880101.026031 23165886.279726 2106279.935250 2077707.994360 10836344.668767 41777982.661004 0.000000 4308341138.185368 1.021364 1.379771 0.827885 1.003972 0.988326 1.032003 1.000094 1.013877 1.002727 0.997224 0.996626 0.965693 1.007831 0.998031 1.122991 0.985561 0.999827 0.999626 0.998544 1.137137 1.680895 1.075853 1.132293 1.143898 61.833122 1.013658 0.999908 1.043010 1.005294 1.000000 2.030056 0.000053 0.000000 21.600000 1883968090.666754 1.164641 0.060842
5.500000e+01 1369.183237 696456.303054 4900.577707 48319.162695 150737.377720 87.263328 536.204418 1384.896738 758.304005 1220.161809 12194.146538 2361.802880 2466.784485 19538.639048 1015648.375749 102367.694381 244681.217717 2446.311942 1244890.480105 4260395.884341 5110321.164173 60842933.638404 741871.092471 42886123.099893 23183369.619612 2107016.467040 2077704.498819 10843531.256647 41781980.042084 0.000000 4308427329.617353 1.021745 1.424944 0.830948 1.004038 0.988112 1.032003 1.000095 1.013877 1.002801 0.997172 0.996562 0.965087 1.007985 0.997992 1.122864 0.985300 0.999824 0.999619 0.998517 1.137162 1.680622 1.075582 1.132337 1.144059 61.879788 1.014013 0.999906 1.043701 1.005390 1.000000 2.030096 0.000053 0.000000 21.600000 1883935946.333426 1.128014 0.060842
5.600000e+01 1369.691929 718647.123101 4918.649409 48322.358347 150704.735554 87.263332 536.205447 1384.896738 758.362816 1220.098096 12193.356290 2360.321803 2467.159673 19537.882558 1015530.922097 102340.572013 244680.435435 2446.294280 1244857.147424 4260488.371594 5109488.123289 60827668.741460 741899.737415 42892134.798135 23199978.231510 2107759.279755 2077701.004095 10850701.562762 41785974.848704 0.000000 4308514998.360617 1.022125 1.470347 0.834012 1.004105 0.987898 1.032003 1.000097 1.013877 1.002879 0.997120 0.996497 0.964482 1.008138 0.997953 1.122734 0.985039 0.999820 0.999612 0.998490 1.137186 1.680348 1.075312 1.132381 1.144219 61.924118 1.014370 0.999905 1.044391 1.005486 1.000000 2.030138 0.000053 0.000000 21.600000 1883903809.958499 1.091497 0.060842
5.700000e+01 1370.199082 740932.990319 4936.731480 48325.536785 150672.116250 87.263335 536.206614 1384.896738 758.423978 1220.034397 12192.566184 2358.843582 2467.534898 19537.125791 1015410.707160 102313.464547 244679.653668 2446.276598 1244823.816263 4260580.779677 5108653.714978 60812447.405374 741928.248553 42898136.131058 23215759.766855 2108508.292779 2077697.509480 10857855.877615 41789967.126091 0.000000 4308604136.555661 1.022503 1.515943 0.837078 1.004171 0.987684 1.032003 1.000099 1.013877 1.002960 0.997068 0.996432 0.963878 1.008291 0.997915 1.122601 0.984778 0.999817 0.999605 0.998463 1.137211 1.680074 1.075043 1.132424 1.144379 61.966242 1.014731 0.999903 1.045080 1.005582 1.000000 2.030180 0.000053 0.000000 21.600000 1883871681.480769 1.055091 0.060841
